num_robots,t,elapsed,state,objects,target,coverage
1,160.13,153.97,exploring,2,5,89.05
1,161.13,154.97,exploring,2,5,89.05
1,162.13,155.97,exploring,2,5,89.05
1,163.13,156.97,exploring,2,5,89.05
1,164.13,157.97,exploring,2,5,89.05
1,165.13,158.97,exploring,2,5,89.05
1,166.13,159.97,exploring,2,5,89.05
1,167.13,160.97,exploring,2,5,89.05
1,168.13,161.97,exploring,2,5,89.05
1,169.13,162.97,exploring,2,5,89.05
1,170.13,163.97,exploring,2,5,89.05
1,171.13,164.97,exploring,2,5,89.05
1,172.13,165.97,exploring,2,5,89.05
1,173.13,166.97,exploring,2,5,89.05
1,174.13,167.97,exploring,2,5,89.05
1,175.13,168.97,exploring,2,5,89.05
1,176.13,169.97,exploring,2,5,89.05
1,177.13,170.97,exploring,2,5,89.05
1,178.13,171.97,exploring,2,5,89.05
1,179.13,172.97,exploring,2,5,89.05
1,180.13,173.97,exploring,2,5,89.05
1,181.13,174.97,exploring,2,5,72.14
1,182.13,175.97,exploring,2,5,72.14
1,183.13,176.97,exploring,2,5,72.14
1,184.13,177.97,exploring,2,5,72.14
1,185.13,178.97,exploring,2,5,72.14
1,186.13,179.97,exploring,2,5,72.31
1,187.13,180.97,exploring,2,5,72.31
1,188.13,181.97,exploring,2,5,72.31
1,189.13,182.97,exploring,2,5,72.31
1,190.13,183.97,exploring,2,5,72.31
1,191.13,184.97,exploring,2,5,72.37
1,192.13,185.97,exploring,2,5,72.37
1,193.13,186.97,exploring,2,5,72.37
1,194.13,187.97,exploring,2,5,72.37
1,195.13,188.97,exploring,2,5,72.37
1,196.13,189.97,exploring,2,5,72.53
1,197.13,190.97,exploring,2,5,72.53
1,198.13,191.97,exploring,2,5,72.53
1,199.13,192.97,exploring,2,5,72.53
1,200.13,193.97,exploring,2,5,72.53
1,201.13,194.97,exploring,2,5,72.96
1,202.13,195.97,exploring,2,5,72.96
1,203.13,196.97,exploring,2,5,72.96
1,204.13,197.97,exploring,2,5,72.96
1,205.14,198.97,exploring,2,5,72.96
1,206.13,199.97,exploring,2,5,72.96
1,207.13,200.97,exploring,2,5,72.96
1,208.13,201.97,exploring,2,5,72.96
1,209.13,202.97,exploring,2,5,72.96
1,210.13,203.97,exploring,2,5,72.96
1,211.13,204.97,exploring,2,5,73.30
1,212.14,205.97,exploring,2,5,73.30
1,213.13,206.97,exploring,2,5,73.30
1,214.13,207.97,exploring,2,5,73.30
1,215.13,208.97,exploring,2,5,73.30
1,216.13,209.97,exploring,2,5,73.44
1,217.13,210.97,exploring,2,5,73.44
1,218.13,211.97,exploring,2,5,73.44
1,219.13,212.97,exploring,2,5,73.44
1,220.13,213.97,exploring,2,5,73.44
1,221.13,214.97,exploring,2,5,73.44
1,222.13,215.97,exploring,2,5,73.44
1,223.13,216.97,exploring,2,5,73.44
1,224.13,217.97,exploring,2,5,73.44
1,225.13,218.97,exploring,2,5,73.44
1,226.13,219.97,exploring,2,5,73.44
1,227.13,220.97,exploring,2,5,73.44
1,228.13,221.97,exploring,2,5,73.44
1,229.13,222.97,exploring,2,5,73.44
1,230.13,223.97,exploring,2,5,73.44
1,231.13,224.97,exploring,2,5,73.44
1,232.13,225.97,exploring,2,5,73.44
1,233.13,226.97,exploring,2,5,73.44
1,234.13,227.97,exploring,2,5,73.44
1,235.13,228.97,exploring,2,5,73.44
1,236.13,229.97,exploring,2,5,73.44
1,237.13,230.97,exploring,2,5,73.44
1,238.13,231.97,exploring,2,5,73.44
1,239.13,232.97,exploring,2,5,73.44
1,240.13,233.97,exploring,2,5,73.44
1,241.13,234.97,exploring,2,5,73.44
1,242.13,235.97,exploring,2,5,73.44
1,243.13,236.97,exploring,2,5,73.44
1,244.13,237.97,exploring,2,5,73.44
1,245.13,238.97,exploring,2,5,73.44
1,246.13,239.97,exploring,2,5,73.44
1,247.13,240.97,exploring,2,5,73.44
1,248.13,241.97,exploring,2,5,73.44
1,249.13,242.97,exploring,2,5,73.44
1,250.13,243.97,exploring,2,5,73.44
1,251.13,244.97,exploring,2,5,73.44
1,252.13,245.97,exploring,2,5,73.44
1,253.13,246.97,exploring,2,5,73.44
1,254.13,247.97,exploring,2,5,73.44
1,255.13,248.97,exploring,2,5,73.44
1,256.13,249.97,exploring,2,5,73.44
1,257.14,250.97,exploring,2,5,73.44
1,258.13,251.97,exploring,2,5,73.44
1,259.13,252.97,exploring,2,5,73.44
1,260.13,253.97,exploring,2,5,73.44
1,261.13,254.97,exploring,2,5,73.44
1,262.13,255.97,exploring,2,5,73.44
1,263.13,256.97,exploring,2,5,73.44
1,264.13,257.97,exploring,2,5,73.44
1,265.13,258.97,exploring,2,5,73.44
1,266.13,259.97,exploring,2,5,73.44
1,267.13,260.97,exploring,2,5,73.44
1,268.13,261.97,exploring,2,5,73.44
1,269.13,262.97,exploring,2,5,73.44
1,270.13,263.97,exploring,2,5,73.44
1,271.13,264.97,exploring,2,5,73.44
1,272.13,265.97,exploring,2,5,73.44
1,273.13,266.97,exploring,2,5,73.44
1,274.13,267.97,exploring,2,5,73.44
1,275.13,268.97,exploring,2,5,73.44
1,276.13,269.97,exploring,2,5,73.44
1,277.13,270.97,exploring,2,5,73.44
1,278.13,271.97,exploring,2,5,73.44
1,279.13,272.97,exploring,2,5,73.44
1,280.13,273.97,exploring,2,5,73.44
1,281.13,274.97,exploring,2,5,73.44
1,282.13,275.97,exploring,2,5,73.44
1,283.13,276.97,exploring,2,5,73.44
1,284.13,277.97,exploring,2,5,73.44
1,285.13,278.97,exploring,2,5,73.44
1,286.13,279.97,exploring,2,5,73.44
1,287.14,280.97,exploring,2,5,73.44
1,288.13,281.97,exploring,2,5,73.44
1,289.14,282.97,exploring,2,5,73.44
1,290.13,283.97,exploring,2,5,73.44
1,291.13,284.97,exploring,2,5,73.44
1,292.13,285.97,exploring,2,5,73.44
1,293.14,286.97,exploring,2,5,73.44
1,294.13,287.97,exploring,2,5,73.44
1,295.13,288.97,exploring,2,5,73.44
1,296.13,289.97,exploring,2,5,61.33
1,297.13,290.97,exploring,2,5,61.33
1,298.13,291.97,exploring,2,5,61.33
1,299.13,292.97,exploring,2,5,61.33
1,300.13,293.97,exploring,2,5,61.33
1,301.13,294.97,exploring,2,5,62.36
1,302.13,295.97,exploring,2,5,62.36
1,303.13,296.97,exploring,2,5,62.36
1,304.13,297.97,exploring,2,5,62.36
1,305.13,298.97,exploring,2,5,62.36
1,306.13,299.97,exploring,2,5,62.36
1,307.13,300.97,exploring,2,5,62.36
1,308.13,301.97,exploring,2,5,62.36
1,309.13,302.97,returning,2,5,62.36
