num_robots,t,elapsed,state,objects,target,coverage
2,241.98,235.96,exploring,3,5,82.79
2,242.98,236.96,exploring,3,5,82.79
2,243.98,237.96,exploring,3,5,82.79
2,244.98,238.96,exploring,3,5,82.79
2,245.98,239.96,exploring,3,5,82.79
2,246.98,240.96,exploring,3,5,82.79
2,247.98,241.96,exploring,3,5,82.79
2,248.98,242.96,exploring,3,5,82.79
2,249.98,243.96,exploring,3,5,82.79
2,250.98,244.96,exploring,3,5,82.79
2,251.98,245.96,exploring,3,5,82.79
2,252.98,246.96,exploring,3,5,82.79
2,253.98,247.96,exploring,3,5,82.79
2,254.98,248.96,exploring,3,5,82.79
2,255.98,249.96,exploring,3,5,82.79
2,256.98,250.96,exploring,3,5,82.79
2,257.98,251.96,exploring,3,5,82.79
2,258.98,252.96,exploring,3,5,82.79
2,259.98,253.96,exploring,3,5,82.79
2,260.98,254.96,exploring,3,5,82.79
2,261.98,255.96,exploring,3,5,82.79
2,262.98,256.96,exploring,3,5,82.79
2,263.98,257.96,exploring,3,5,82.79
2,264.98,258.96,exploring,3,5,82.79
2,265.98,259.96,exploring,3,5,82.79
2,266.98,260.96,exploring,3,5,82.79
2,267.98,261.96,exploring,3,5,82.79
2,268.98,262.96,exploring,3,5,82.79
2,269.98,263.96,exploring,3,5,82.79
2,270.98,264.96,exploring,3,5,82.79
2,271.98,265.96,exploring,3,5,82.79
2,272.98,266.96,exploring,3,5,82.79
2,273.98,267.96,exploring,3,5,82.79
2,274.98,268.96,exploring,3,5,82.79
2,275.98,269.96,exploring,3,5,82.79
2,276.98,270.96,exploring,3,5,82.79
2,277.98,271.96,exploring,3,5,82.79
2,278.98,272.96,exploring,3,5,82.79
2,279.98,273.96,exploring,3,5,82.79
2,280.98,274.96,exploring,3,5,82.79
2,281.98,275.96,exploring,3,5,82.79
2,282.98,276.96,exploring,3,5,82.79
2,283.98,277.96,exploring,3,5,82.79
2,284.98,278.96,exploring,3,5,82.79
2,285.98,279.96,exploring,3,5,85.74
2,286.98,280.96,exploring,3,5,85.74
2,287.98,281.96,exploring,3,5,85.74
2,288.98,282.96,exploring,3,5,85.74
2,289.98,283.96,exploring,3,5,85.74
2,290.98,284.96,exploring,3,5,85.74
2,291.98,285.96,exploring,3,5,85.74
2,292.98,286.96,exploring,3,5,85.74
2,293.98,287.96,exploring,3,5,85.74
2,294.98,288.96,exploring,3,5,85.74
2,295.98,289.96,exploring,3,5,85.74
2,296.98,290.96,exploring,3,5,85.74
2,297.98,291.96,exploring,3,5,85.74
2,298.98,292.96,exploring,3,5,85.74
2,299.98,293.96,exploring,3,5,85.74
2,300.98,294.96,exploring,3,5,85.74
2,301.98,295.96,exploring,3,5,85.74
2,302.98,296.96,exploring,3,5,85.74
2,303.98,297.96,exploring,3,5,85.74
2,304.98,298.96,exploring,3,5,85.74
2,305.98,299.96,exploring,3,5,85.74
2,306.98,300.96,exploring,3,5,85.74
2,307.98,301.96,exploring,3,5,85.74
2,308.98,302.96,returning,3,5,85.74
